query,_id,_score,name,symbol,ensembl.gene,notfound,ensembl
PLEKHM2,23207,17.556284,pleckstrin homology and RUN domain containing M2,PLEKHM2,ENSG00000116786,,
AL450998.3,,,,,,True,
SLC25A34,284723,17.742191,solute carrier family 25 member 34,SLC25A34,ENSG00000162461,,
SLC25A34-AS1,110806303,27.065735,SLC25A34 and TMEM82 antisense RNA 1,SLC25A34-AS1,ENSG00000224459,,
TMEM82,388595,17.548033,transmembrane protein 82,TMEM82,ENSG00000162460,,
FBLIM1,54751,17.659794,filamin binding LIM protein 1,FBLIM1,ENSG00000162458,,
UQCRHL,440567,25.750221,ubiquinol-cytochrome c reductase hinge protein like,UQCRHL,ENSG00000233954,,
AL450998.2,,,,,,True,
SPEN,23013,17.546902,spen family transcriptional repressor,SPEN,ENSG00000065526,,
ZBTB17,7709,17.572319,zinc finger and BTB domain containing 17,ZBTB17,ENSG00000116809,,
SRARP,149563,19.120811,steroid receptor associated and regulated protein,SRARP,ENSG00000183888,,
AL355994.3,,,,,,True,
HSPB7,27129,17.49934,heat shock protein family B (small) member 7,HSPB7,ENSG00000173641,,
CLCNKA,1187,19.85931,chloride voltage-gated channel Ka,CLCNKA,ENSG00000186510,,
CLCNKB,1188,21.710022,chloride voltage-gated channel Kb,CLCNKB,ENSG00000184908,,
FAM131C,348487,17.955153,family with sequence similarity 131 member C,FAM131C,ENSG00000185519,,
EPHA2,1969,17.35321,EPH receptor A2,EPHA2,ENSG00000142627,,
AL451042.2,,,,,,True,
AL451042.1,,,,,,True,
ARHGEF19-AS1,ENSG00000234166,26.271315,ARHGEF19 antisense RNA 1,ARHGEF19-AS1,ENSG00000234166,,
ARHGEF19-AS1,ENSG00000291378,26.271315,ARHGEF19 antisense RNA 1,ARHGEF19-AS1,ENSG00000291378,,
ARHGEF19,128272,18.048073,Rho guanine nucleotide exchange factor 19,ARHGEF19,,,"[{'gene': 'ENSG00000142632'}, {'gene': 'ENSG00000291381'}]"
CPLANE2,79363,17.658878,ciliogenesis and planar polarity effector complex subunit 2,CPLANE2,,,"[{'gene': 'ENSG00000132881'}, {'gene': 'ENSG00000291382'}]"
FBXO42,54455,17.501925,F-box protein 42,FBXO42,,,"[{'gene': 'ENSG00000291375'}, {'gene': 'ENSG00000037637'}]"
SZRD1,26099,17.569746,SUZ RNA binding domain containing 1,SZRD1,,,"[{'gene': 'ENSG00000055070'}, {'gene': 'ENSG00000291379'}]"
SPATA21,374955,19.180042,spermatogenesis associated 21,SPATA21,,,"[{'gene': 'ENSG00000291401'}, {'gene': 'ENSG00000187144'}]"
NECAP2,55707,17.629282,NECAP endocytosis associated 2,NECAP2,,,"[{'gene': 'ENSG00000291380'}, {'gene': 'ENSG00000157191'}]"
LINC01772,107984921,27.063547,long intergenic non-protein coding RNA 1772,LINC01772,,,"[{'gene': 'ENSG00000291388'}, {'gene': 'ENSG00000226029'}]"
AL137802.2,,,,,,True,
AL137802.1,,,,,,True,
LINC01783,100132147,27.065735,long intergenic non-protein coding RNA 1783,LINC01783,,,"[{'gene': 'ENSG00000291392'}, {'gene': 'ENSG00000233421'}]"
NBPF1,55672,24.7907,NBPF member 1,NBPF1,,,"[{'gene': 'ENSG00000292225'}, {'gene': 'ENSG00000219481'}]"
AL137798.1,,,,,,True,
AL137798.2,,,,,,True,
AL021920.1,,,,,,True,
AL021920.3,,,,,,True,
CROCC,9696,18.186708,"ciliary rootlet coiled-coil, rootletin",CROCC,ENSG00000058453,,
BX284668.1,,,,,,True,
BX284668.2,,,,,,True,
BX284668.5,,,,,,True,
BX284668.6,,,,,,True,
MFAP2,4237,17.610989,microfibril associated protein 2,MFAP2,ENSG00000117122,,
AL049569.1,,,,,,True,
ATP13A2,23400,17.60321,ATPase cation transporting 13A2,ATP13A2,ENSG00000159363,,
SDHB,6390,17.024527,succinate dehydrogenase complex iron sulfur subunit B,SDHB,ENSG00000117118,,
PADI2,11240,18.069708,peptidyl arginine deiminase 2,PADI2,,,"[{'gene': 'ENSG00000117115'}, {'gene': 'ENSG00000291387'}]"
AL590644.1,,,,,,True,
AL590644.3,,,,,,True,
PADI1,29943,19.313461,peptidyl arginine deiminase 1,PADI1,,,"[{'gene': 'ENSG00000281459'}, {'gene': 'ENSG00000142623'}]"
PADI3,51702,19.279457,peptidyl arginine deiminase 3,PADI3,,,"[{'gene': 'ENSG00000142619'}, {'gene': 'ENSG00000280549'}]"
PADI4,23569,19.363716,peptidyl arginine deiminase 4,PADI4,,,"[{'gene': 'ENSG00000280908'}, {'gene': 'ENSG00000159339'}]"
PADI6,353238,19.228476,peptidyl arginine deiminase 6,PADI6,,,"[{'gene': 'ENSG00000280949'}, {'gene': 'ENSG00000276747'}]"
AC004824.1,,,,,,True,
RCC2,55920,17.632769,regulator of chromosome condensation 2,RCC2,,,"[{'gene': 'ENSG00000179051'}, {'gene': 'ENSG00000281540'}]"
ARHGEF10L,55160,18.202923,Rho guanine nucleotide exchange factor 10 like,ARHGEF10L,ENSG00000074964,,
AL136529.1,,,,,,True,
ACTL8,81569,19.199781,actin like 8,ACTL8,ENSG00000117148,,
AL357509.1,,,,,,True,
LINC01654,101927876,27.063417,long intergenic non-protein coding RNA 1654,LINC01654,ENSG00000261781,,
IGSF21,84966,18.199919,immunoglobin superfamily member 21,IGSF21,ENSG00000117154,,
IGSF21-AS1,ENSG00000230035,26.271315,IGSF21 antisense RNA 1,IGSF21-AS1,ENSG00000230035,,
IGSF21-AS1,105376814,26.271315,IGSF21 antisense RNA 1,IGSF21-AS1,,,
AL591896.1,,,,,,True,
KLHDC7A,127707,17.667747,kelch domain containing 7A,KLHDC7A,ENSG00000179023,,
PAX7,5081,18.220871,paired box 7,PAX7,ENSG00000009709,,
TAS1R2,80834,18.722055,taste 1 receptor member 2,TAS1R2,ENSG00000179002,,
AL080251.1,,,,,,True,
ALDH4A1,8659,17.604364,aldehyde dehydrogenase 4 family member A1,ALDH4A1,ENSG00000159423,,
IFFO2,126917,18.210417,intermediate filament family orphan 2,IFFO2,ENSG00000169991,,
UBR4,23352,17.611727,ubiquitin protein ligase E3 component n-recognin 4,UBR4,ENSG00000127481,,
AL035413.1,,,,,,True,
EMC1,23065,17.523415,ER membrane protein complex subunit 1,EMC1,ENSG00000127463,,
MRTO4,51154,17.606665,"MRT4 homolog, ribosome maturation factor",MRTO4,ENSG00000053372,,
AKR7A3,22977,19.213047,aldo-keto reductase family 7 member A3,AKR7A3,ENSG00000162482,,
AKR7A2,8574,19.320885,aldo-keto reductase family 7 member A2,AKR7A2,ENSG00000053371,,
PQLC2,,,,,,True,
CAPZB,832,17.52371,capping actin protein of muscle Z-line subunit beta,CAPZB,ENSG00000077549,,
AL031727.2,,,,,,True,
MINOS1,,,,,,True,
NBL1,4681,17.895529,"NBL1, DAN family BMP antagonist",NBL1,ENSG00000158747,,
MINOS1-NBL1,,,,,,True,
HTR6,3362,17.66735,5-hydroxytryptamine receptor 6,HTR6,ENSG00000158748,,
TMCO4,255104,17.596724,transmembrane and coiled-coil domains 4,TMCO4,ENSG00000162542,,
RNF186,54546,18.2482,ring finger protein 186,RNF186,ENSG00000178828,,
AL391883.1,,,,,,True,
OTUD3,23252,17.6064,OTU deubiquitinase 3,OTUD3,ENSG00000169914,,
PLA2G2E,30814,19.306952,phospholipase A2 group IIE,PLA2G2E,ENSG00000188784,,
PLA2G2A,5320,20.049097,phospholipase A2 group IIA,PLA2G2A,ENSG00000188257,,
PLA2G5,5322,19.229294,phospholipase A2 group V,PLA2G5,ENSG00000127472,,
PLA2G2D,26279,19.370615,phospholipase A2 group IID,PLA2G2D,ENSG00000117215,,
PLA2G2F,64600,19.08145,phospholipase A2 group IIF,PLA2G2F,ENSG00000158786,,
Z98257.1,,,,,,True,
PLA2G2C,391013,19.142868,phospholipase A2 group IIC,PLA2G2C,ENSG00000187980,,
UBXN10-AS1,,,,,,True,
UBXN10,127733,17.595158,UBX domain protein 10,UBXN10,ENSG00000162543,,
LINC01757,105376827,27.062708,long intergenic non-protein coding RNA 1757,LINC01757,ENSG00000228105,,
Z98257.2,,,,,,True,
VWA5B1,127731,17.628887,von Willebrand factor A domain containing 5B1,VWA5B1,ENSG00000158816,,
AL020998.1,,,,,,True,
LINC01141,ENSG00000236963,26.27205,long intergenic non-protein coding RNA 1141,LINC01141,ENSG00000236963,,
LINC01141,339505,26.27205,long intergenic non-protein coding RNA 1141,LINC01141,,,
AL139254.1,,,,,,True,
AL139254.2,,,,,,True,
AL139254.3,,,,,,True,
CAMK2N1,55450,17.898521,calcium/calmodulin dependent protein kinase II inhibitor 1,CAMK2N1,ENSG00000162545,,
MUL1,79594,17.653408,mitochondrial E3 ubiquitin protein ligase 1,MUL1,ENSG00000090432,,
FAM43B,163933,17.697239,family with sequence similarity 43 member B,FAM43B,ENSG00000183114,,
CDA,978,18.163326,cytidine deaminase,CDA,ENSG00000158825,,
PINK1,65018,17.639553,PTEN induced kinase 1,PINK1,ENSG00000158828,,
PINK1-AS,100861548,27.063547,PINK1 antisense RNA,PINK1-AS,ENSG00000117242,,
DDOST,1650,17.604774,dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit,DDOST,ENSG00000244038,,
KIF17,57576,17.687874,kinesin family member 17,KIF17,ENSG00000117245,,
SH2D5,400745,17.723766,SH2 domain containing 5,SH2D5,ENSG00000189410,,
AL663074.1,,,,,,True,
HP1BP3,50809,17.568865,heterochromatin protein 1 binding protein 3,HP1BP3,ENSG00000127483,,
EIF4G3,8672,18.094906,eukaryotic translation initiation factor 4 gamma 3,EIF4G3,ENSG00000075151,,
ECE1,1889,17.57012,endothelin converting enzyme 1,ECE1,ENSG00000117298,,
AL031005.1,,,,,,True,
AL031728.1,,,,,,True,
AL592309.2,,,,,,True,
NBPF3,84224,26.271631,NBPF member 3,NBPF3,ENSG00000142794,,
ALPL,249,17.651024,"alkaline phosphatase, biomineralization associated",ALPL,ENSG00000162551,,
AL359815.1,,,,,,True,
RAP1GAP,5909,18.01742,RAP1 GTPase activating protein,RAP1GAP,ENSG00000076864,,
USP48,84196,17.57245,ubiquitin specific peptidase 48,USP48,ENSG00000090686,,
LDLRAD2,401944,18.059925,low density lipoprotein receptor class A domain containing 2,LDLRAD2,ENSG00000187942,,
HSPG2,3339,17.646955,heparan sulfate proteoglycan 2,HSPG2,ENSG00000142798,,
CELA3B,23436,19.673588,chymotrypsin like elastase 3B,CELA3B,ENSG00000219073,,
CELA3A,10136,23.346771,chymotrypsin like elastase 3A,CELA3A,ENSG00000142789,,
LINC01635,101928043,27.063105,long intergenic non-protein coding RNA 1635,LINC01635,ENSG00000228397,,
CDC42,998,17.514536,cell division cycle 42,CDC42,ENSG00000070831,,
AL031281.2,,,,,,True,
WNT4,54361,17.606672,Wnt family member 4,WNT4,ENSG00000162552,,
ZBTB40,9923,17.741747,zinc finger and BTB domain containing 40,ZBTB40,ENSG00000184677,,
EPHA8,2046,16.8307,EPH receptor A8,EPHA8,ENSG00000070886,,
C1QA,712,18.07912,complement C1q A chain,C1QA,ENSG00000173372,,
C1QC,714,18.176537,complement C1q C chain,C1QC,ENSG00000159189,,
C1QB,713,17.963915,complement C1q B chain,C1QB,ENSG00000173369,,
EPHB2,2048,17.372993,EPH receptor B2,EPHB2,ENSG00000133216,,
AL512444.1,,,,,,True,
LACTBL1,646262,18.216194,lactamase beta like 1,LACTBL1,ENSG00000215906,,
TEX46,729059,19.176697,testis expressed 46,TEX46,ENSG00000227868,,
KDM1A,23028,17.522974,lysine demethylase 1A,KDM1A,ENSG00000004487,,
AL031428.1,,,,,,True,
LUZP1,7798,17.604353,leucine zipper protein 1,LUZP1,ENSG00000169641,,
HTR1D,3352,17.694786,5-hydroxytryptamine receptor 1D,HTR1D,ENSG00000179546,,
LINC01355,ENSG00000261326,25.749828,long intergenic non-protein coding RNA 1355,LINC01355,ENSG00000261326,,
LINC01355,ENSG00000283124,25.749828,long intergenic non-protein coding RNA 1355,LINC01355,ENSG00000283124,,
LINC01355,100996511,25.749828,long intergenic non-protein coding RNA 1355,LINC01355,,,
AL109936.6,,,,,,True,
HNRNPR,10236,17.937716,heterogeneous nuclear ribonucleoprotein R,HNRNPR,,,"[{'gene': 'ENSG00000125944'}, {'gene': 'ENSG00000282958'}]"
ZNF436,80818,19.105621,zinc finger protein 436,ZNF436,,,"[{'gene': 'ENSG00000125945'}, {'gene': 'ENSG00000283009'}]"
ZNF436-AS1,148898,27.063547,ZNF436 antisense RNA 1,ZNF436-AS1,,,"[{'gene': 'ENSG00000283106'}, {'gene': 'ENSG00000249087'}]"
AL109936.2,,,,,,True,
TCEA3,6920,17.698984,transcription elongation factor A3,TCEA3,,,"[{'gene': 'ENSG00000204219'}, {'gene': 'ENSG00000282941'}]"
ASAP3,55616,17.73996,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3",ASAP3,,,"[{'gene': 'ENSG00000282854'}, {'gene': 'ENSG00000088280'}]"
E2F2,1870,17.780163,E2F transcription factor 2,E2F2,,,"[{'gene': 'ENSG00000007968'}, {'gene': 'ENSG00000282899'}]"
AL021154.1,,,,,,True,
ID3,3399,17.724606,inhibitor of DNA binding 3,ID3,,,"[{'gene': 'ENSG00000283060'}, {'gene': 'ENSG00000117318'}]"
MDS2,259283,24.202356,myelodysplastic syndrome 2 translocation associated,MDS2,ENSG00000197880,,
RPL11,6135,16.619915,ribosomal protein L11,RPL11,ENSG00000142676,,
ELOA,6924,17.604353,elongin A,ELOA,ENSG00000011007,,
ELOA-AS1,100506963,27.063417,ELOA antisense RNA 1,ELOA-AS1,ENSG00000236810,,
PITHD1,57095,17.57913,PITH domain containing 1,PITHD1,ENSG00000057757,,
LYPLA2,11313,17.62733,lysophospholipase 2,LYPLA2,ENSG00000011009,,
GALE,2582,15.500909,UDP-galactose-4-epimerase,GALE,ENSG00000117308,,
HMGCL,3155,16.695648,3-hydroxy-3-methylglutaryl-CoA lyase,HMGCL,ENSG00000117305,,
FUCA1,2517,18.021301,alpha-L-fucosidase 1,FUCA1,ENSG00000179163,,
CNR2,1269,17.629679,cannabinoid receptor 2,CNR2,ENSG00000188822,,
AL590609.3,,,,,,True,
PNRC2,55629,17.626535,proline rich nuclear receptor coactivator 2,PNRC2,ENSG00000189266,,
SRSF10,10772,18.011383,serine and arginine rich splicing factor 10,SRSF10,ENSG00000188529,,
AL591178.1,,,,,,True,
MYOM3,127294,17.582512,myomesin 3,MYOM3,ENSG00000142661,,
AL591178.2,,,,,,True,
IL22RA1,58985,18.238068,interleukin 22 receptor subunit alpha 1,IL22RA1,ENSG00000142677,,
IFNLR1,163702,17.767267,interferon lambda receptor 1,IFNLR1,ENSG00000185436,,
AL590683.1,,,,,,True,
AL138902.1,,,,,,True,
GRHL3,57822,17.588385,grainyhead like transcription factor 3,GRHL3,ENSG00000158055,,
STPG1,90529,17.873405,sperm tail PG-rich repeat containing 1,STPG1,ENSG00000001460,,
NIPAL3,57185,17.606672,NIPA like domain containing 3,NIPAL3,ENSG00000001461,,
RCAN3,11123,17.652966,RCAN family member 3,RCAN3,ENSG00000117602,,
AL445686.2,,,,,,True,
NCMAP,400746,17.859873,non-compact myelin associated protein,NCMAP,ENSG00000184454,,
SRRM1,10250,17.561039,serine and arginine repetitive matrix 1,SRRM1,ENSG00000133226,,
AL445648.1,,,,,,True,
CLIC4,25932,17.558792,chloride intracellular channel 4,CLIC4,ENSG00000169504,,
RUNX3,864,17.61871,RUNX family transcription factor 3,RUNX3,ENSG00000020633,,
AL445471.1,,,,,,True,
AL445471.2,,,,,,True,
AL050344.1,,,,,,True,
AL031432.1,,,,,,True,
SYF2,25949,17.508135,SYF2 pre-mRNA splicing factor,SYF2,ENSG00000117614,,
AL031432.5,,,,,,True,
RSRP1,57035,17.699429,arginine and serine rich protein 1,RSRP1,ENSG00000117616,,
AL031432.3,,,,,,True,
RHD,6007,19.232748,Rh blood group D antigen,RHD,ENSG00000187010,,
TMEM50A,23585,17.595263,transmembrane protein 50A,TMEM50A,ENSG00000183726,,
RHCE,6006,19.200178,Rh blood group CcEe antigens,RHCE,ENSG00000188672,,
MACO1,55219,18.120941,macoilin 1,MACO1,ENSG00000204178,,
LDLRAP1,26119,18.183254,low density lipoprotein receptor adaptor protein 1,LDLRAP1,ENSG00000157978,,
AL606491.1,,,,,,True,
MAN1C1,57134,18.120104,mannosidase alpha class 1C member 1,MAN1C1,ENSG00000117643,,
AL031280.1,,,,,,True,
SELENON,57190,17.620607,selenoprotein N,SELENON,ENSG00000162430,,
AL020996.2,,,,,,True,
AL020996.1,,,,,,True,
MTFR1L,56181,17.570057,mitochondrial fission regulator 1 like,MTFR1L,ENSG00000117640,,
AL020996.3,,,,,,True,
AUNIP,79000,18.523067,aurora kinase A and ninein interacting protein,AUNIP,ENSG00000127423,,
AL033528.2,,,,,,True,
PAQR7,164091,18.338785,progestin and adipoQ receptor family member 7,PAQR7,ENSG00000182749,,
STMN1,3925,18.196775,stathmin 1,STMN1,ENSG00000117632,,
PAFAH2,5051,18.276907,platelet activating factor acetylhydrolase 2,PAFAH2,ENSG00000158006,,
EXTL1,2134,18.399649,exostosin like glycosyltransferase 1,EXTL1,ENSG00000158008,,
SLC30A2,7780,17.58183,solute carrier family 30 member 2,SLC30A2,ENSG00000158014,,
TRIM63,84676,18.238464,tripartite motif containing 63,TRIM63,ENSG00000158022,,
PDIK1L,149420,17.656193,PDLIM1 interacting kinase 1 like,PDIK1L,ENSG00000175087,,
FAM110D,79927,17.801022,family with sequence similarity 110 member D,FAM110D,ENSG00000197245,,
C1orf232,110806296,22.116425,chromosome 1 open reading frame 230,C1orf232,ENSG00000282872,,
AL391650.1,,,,,,True,
ZNF593,51042,17.63203,zinc finger protein 593,ZNF593,ENSG00000142684,,
CNKSR1,10256,17.63911,connector enhancer of kinase suppressor of Ras 1,CNKSR1,ENSG00000142675,,
CATSPER4,378807,18.806925,cation channel sperm associated 4,CATSPER4,ENSG00000188782,,
CEP85,64793,17.610989,centrosomal protein 85,CEP85,ENSG00000130695,,
SH3BGRL3,83442,17.629965,SH3 domain binding glutamate rich protein like 3,SH3BGRL3,ENSG00000142669,,
UBXN11,91544,17.593975,UBX domain protein 11,UBXN11,ENSG00000158062,,
CD52,1043,20.514824,CD52 molecule,CD52,ENSG00000169442,,
CRYBG2,55057,17.909302,crystallin beta-gamma domain containing 2,CRYBG2,ENSG00000176092,,
ZNF683,257101,18.910816,zinc finger protein 683,ZNF683,ENSG00000176083,,
LIN28A,79727,18.114798,lin-28 homolog A,LIN28A,ENSG00000131914,,
DHDDS,79947,17.53403,dehydrodolichyl diphosphate synthase subunit,DHDDS,ENSG00000117682,,
AL513365.2,,,,,,True,
HMGN2,3151,18.25202,high mobility group nucleosomal binding domain 2,HMGN2,ENSG00000198830,,
RPS6KA1,6195,17.607847,ribosomal protein S6 kinase A1,RPS6KA1,,,"[{'gene': 'ENSG00000117676'}, {'gene': 'ENSG00000281877'}]"
AL512408.1,,,,,,True,
ARID1A,8289,18.101309,AT-rich interaction domain 1A,ARID1A,ENSG00000117713,,
PIGV,55650,17.565275,phosphatidylinositol glycan anchor biosynthesis class V,PIGV,ENSG00000060642,,
ZDHHC18,84243,18.200232,zinc finger DHHC-type palmitoyltransferase 18,ZDHHC18,ENSG00000204160,,
SFN,2810,18.301968,stratifin,SFN,ENSG00000175793,,
AL034380.1,,,,,,True,
GPN2,54707,17.551762,GPN-loop GTPase 2,GPN2,ENSG00000142751,,
GPATCH3,63906,17.604774,G-patch domain containing 3,GPATCH3,ENSG00000198746,,
NUDC,10726,16.26201,"nuclear distribution C, dynein complex regulator",NUDC,ENSG00000090273,,
NR0B2,8431,18.279114,nuclear receptor subfamily 0 group B member 2,NR0B2,ENSG00000131910,,
KDF1,126695,18.237331,keratinocyte differentiation factor 1,KDF1,ENSG00000175707,,
TRNP1,388610,18.613905,TMF1 regulated nuclear protein 1,TRNP1,ENSG00000253368,,
TENT5B,115572,18.308922,terminal nucleotidyltransferase 5B,TENT5B,ENSG00000158246,,
SLC9A1,6548,18.110456,solute carrier family 9 member A1,SLC9A1,ENSG00000090020,,
AL590640.1,,,,,,True,
WDTC1,23038,17.613625,WD and tetratricopeptide repeats 1,WDTC1,ENSG00000142784,,
TMEM222,84065,18.169847,transmembrane protein 222,TMEM222,ENSG00000186501,,
SYTL1,84958,17.685438,synaptotagmin like 1,SYTL1,ENSG00000142765,,
MAP3K6,9064,18.566608,mitogen-activated protein kinase kinase kinase 6,MAP3K6,ENSG00000142733,,
FCN3,8547,19.293411,ficolin 3,FCN3,ENSG00000142748,,
CD164L2,388611,17.72127,CD164 molecule like 2,CD164L2,ENSG00000174950,,
GPR3,2827,17.751291,G protein-coupled receptor 3,GPR3,ENSG00000181773,,
WASF2,10163,17.575674,WASP family member 2,WASF2,ENSG00000158195,,
FO393419.2,,,,,,True,
BX293535.1,,,,,,True,
AHDC1,27245,17.609114,AT-hook DNA binding motif containing 1,AHDC1,ENSG00000126705,,
FGR,2268,17.445986,"FGR proto-oncogene, Src family tyrosine kinase",FGR,ENSG00000000938,,
LINC02574,111216282,27.063547,long intergenic non-protein coding RNA 2574,LINC02574,ENSG00000233975,,
IFI6,2537,19.437366,interferon alpha inducible protein 6,IFI6,ENSG00000126709,,
AL445490.1,,,,,,True,
FAM76A,199870,18.282686,family with sequence similarity 76 member A,FAM76A,ENSG00000009780,,
STX12,23673,17.716837,syntaxin 12,STX12,ENSG00000117758,,
PPP1R8,5511,18.193144,protein phosphatase 1 regulatory subunit 8,PPP1R8,ENSG00000117751,,
THEMIS2,9473,17.803915,thymocyte selection associated family member 2,THEMIS2,ENSG00000130775,,
RPA2,6118,17.493004,replication protein A2,RPA2,ENSG00000117748,,
SMPDL3B,27293,17.568222,sphingomyelin phosphodiesterase acid like 3B,SMPDL3B,ENSG00000130768,,
AL512288.1,,,,,,True,
XKR8,55113,18.210188,XK related 8,XKR8,ENSG00000158156,,
EYA3,2140,17.583685,EYA transcriptional coactivator and phosphatase 3,EYA3,ENSG00000158161,,
PTAFR,5724,17.541042,platelet activating factor receptor,PTAFR,ENSG00000169403,,
DNAJC8,22826,17.609114,DnaJ heat shock protein family (Hsp40) member C8,DNAJC8,ENSG00000126698,,
ATP5IF1,93974,18.284073,ATP synthase inhibitory factor subunit 1,ATP5IF1,,,"[{'gene': 'ENSG00000285390'}, {'gene': 'ENSG00000130770'}]"
AL353622.1,,,,,,True,
AL353622.2,,,,,,True,
SESN2,83667,16.785723,sestrin 2,SESN2,,,"[{'gene': 'ENSG00000285069'}, {'gene': 'ENSG00000130766'}]"
MED18,54797,17.579552,mediator complex subunit 18,MED18,,,"[{'gene': 'ENSG00000130772'}, {'gene': 'ENSG00000284944'}]"
PHACTR4,65979,18.287956,phosphatase and actin regulator 4,PHACTR4,ENSG00000204138,,
RCC1,1104,17.52371,regulator of chromosome condensation 1,RCC1,ENSG00000180198,,
TRNAU1AP,54952,18.061127,tRNA selenocysteine 1 associated protein 1,TRNAU1AP,ENSG00000180098,,
SNHG12,85028,25.749779,small nucleolar RNA host gene 12,SNHG12,ENSG00000197989,,
TAF12,6883,17.477571,TATA-box binding protein associated factor 12,TAF12,ENSG00000120656,,
RAB42,115273,18.565874,"RAB42, member RAS oncogene family",RAB42,ENSG00000188060,,
LINC01715,,,,,,True,
AL360012.1,,,,,,True,
GMEB1,10691,17.63702,glucocorticoid modulatory element binding protein 1,GMEB1,ENSG00000162419,,
YTHDF2,51441,17.606672,YTH N6-methyladenosine RNA binding protein F2,YTHDF2,ENSG00000198492,,
OPRD1,4985,18.223063,opioid receptor delta 1,OPRD1,ENSG00000116329,,
AL009181.1,,,,,,True,
EPB41,2035,18.199966,erythrocyte membrane protein band 4.1,EPB41,ENSG00000159023,,
TMEM200B,399474,17.721018,transmembrane protein 200B,TMEM200B,ENSG00000253304,,
AL357500.1,,,,,,True,
SRSF4,6429,17.646664,serine and arginine rich splicing factor 4,SRSF4,ENSG00000116350,,
MECR,51102,17.576857,mitochondrial trans-2-enoyl-CoA reductase,MECR,ENSG00000116353,,
AL590729.1,,,,,,True,
PTPRU,10076,18.202923,protein tyrosine phosphatase receptor type U,PTPRU,ENSG00000060656,,
LINC01756,101928460,27.063152,long intergenic non-protein coding RNA 1756,LINC01756,ENSG00000230523,,
AC092265.1,,,,,,True,
AL645944.2,,,,,,True,
LINC01648,101929406,27.063547,long intergenic non-protein coding RNA 1648,LINC01648,ENSG00000233399,,
AL137076.1,,,,,,True,
AL161638.2,,,,,,True,
AL161638.1,,,,,,True,
MATN1,4146,17.570057,matrilin 1,MATN1,ENSG00000162510,,
MATN1-AS1,100129196,27.062708,MATN1 antisense RNA 1,MATN1-AS1,ENSG00000186056,,
LAPTM5,7805,18.290419,lysosomal protein transmembrane 5,LAPTM5,ENSG00000162511,,
